Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
02/17/2025,CADI,LL,,RED,EL39071,IL,10300 S. Doty,(773) 568-8495,2983102
02/17/2025,FORD,LL,,GRY,H7A824,KY,400 E. Lower Wacker,(312) 744-7550,0336345
02/17/2025,INFI,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7114967
02/17/2025,FORD,PK,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7114968
02/17/2025,NISS,4D,,GRY,WFG9560,IL,701 N. Sacramento,(773) 265-7605,7114969
02/17/2025,VOLK,4D,,BLK,DZ27484,IL,10300 S. Doty,(773) 568-8495,2983122
02/17/2025,HYUN,LL,TK,RED,BL91298,IL,10300 S. Doty,(773) 568-8495,2983119
02/17/2025,FORD,PK,,WHI,,IL,10300 S. Doty,(773) 568-8495,2983124
02/17/2025,MAZD,VN,,RED,,IL,701 N. Sacramento,(773) 265-7605,7115006
02/17/2025,CHEV,4D,,BLK,BD65171,IL,10300 S. Doty,(773) 568-8495,2983128
02/17/2025,FORD,4D,,SIL,BL14777,IL,701 N. Sacramento,(773) 265-7605,7115007
02/17/2025,NISS,4D,,SIL,DV47127,IL,10300 S. Doty,(773) 568-8495,2983130
02/17/2025,DODG,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2983129
02/18/2025,JEEP,LL,,WHI,EJ41724,IL,400 E. Lower Wacker,(312) 744-7550,0336388
02/18/2025,TOYT,4D,CAM,GRY,EL45211,IL,10300 S. Doty,(773) 568-8495,2983131
02/18/2025,JEEP,LL,,WHI,EJ22912,IL,10300 S. Doty,(773) 568-8495,2983132
02/18/2025,CHEV,4D,,SIL,BW47224,IL,701 N. Sacramento,(773) 265-7605,7115015
02/18/2025,DODG,LL,TK,SIL,W253206,IL,10300 S. Doty,(773) 568-8495,2983134
02/18/2025,FORD,4D,,RED,ES34297,IL,10300 S. Doty,(773) 568-8495,2983137
02/18/2025,NISS,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2983135
02/18/2025,HOND,LL,TK,WHI,EG75080,IL,701 N. Sacramento,(773) 265-7605,7115017
02/18/2025,CHEV,4D,,BRO,EW51032,IL,701 N. Sacramento,(773) 265-7605,7115014
02/18/2025,MAZD,4D,,WHI,EE40172,IL,701 N. Sacramento,(773) 265-7605,7115013
02/18/2025,FORD,PK,,WHI,3372556B,IL,701 N. Sacramento,(773) 265-7605,7115012
02/18/2025,HYUN,LL,,SIL,CV83080,IL,701 N. Sacramento,(773) 265-7605,7115011
02/18/2025,INFI,LL,,PLE,EC69944,IL,701 N. Sacramento,(773) 265-7605,7115008
02/18/2025,TOYT,4D,CAM,WHI,,IL,701 N. Sacramento,(773) 265-7605,7115009
02/18/2025,CHEV,,,,552CSY,IL,10300 S. Doty,(773) 568-8495,2983139
02/18/2025,ACUR,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2983140
02/18/2025,KIA,4D,,BLK,EP30271,IL,10300 S. Doty,(773) 568-8495,2983153
01/02/2025,HOND,LL,,BLK,CQ59058,IL,701 N. Sacramento,(773) 265-7605,7110534
02/18/2025,LINC,4D,,BLK,EV39106,IL,10300 S. Doty,(773) 568-8495,2983144
02/18/2025,HYUN,4D,,GRY,Y997031,IL,10300 S. Doty,(773) 568-8495,2983143
02/18/2025,HOND,VN,,MAR,ET69282,IL,701 N. Sacramento,(773) 265-7605,7115049
02/18/2025,NISS,LL,,GRY,,IL,10300 S. Doty,(773) 785-9752,1727697
02/18/2025,CHEV,4D,,BLU,,IL,10300 S. Doty,(773) 785-9752,1727698
02/18/2025,FORD,PK,,WHI,,IL,701 N. Sacramento,(773) 265-1846,1548861
02/18/2025,TOYT,4D,,GLD,9HHR886,CA,701 N. Sacramento,(773) 265-1846,1548863
02/18/2025,GMC,VN,,WHI,3824400B,IL,701 N. Sacramento,(773) 265-1846,1548864
02/18/2025,GMC,VN,,WHI,3824400B,IL,701 N. Sacramento,(773) 265-1846,1548864
02/18/2025,CHEV,2D,,WHI,,IL,10300 S. Doty,(773) 785-9752,1727701
02/18/2025,FORD,4D,,BLU,DA20960,IL,701 N. Sacramento,(773) 265-1846,1548866
02/18/2025,CHEV,4D,,BLU,L315195,IN,701 N. Sacramento,(773) 265-1846,1548865
02/18/2025,GMC,LL,,MAR,DW74252,IL,701 N. Sacramento,(773) 265-1846,1548862
02/18/2025,YAMA,MC,,MAR,FX835,IL,701 N. Sacramento,(773) 265-1846,1548868
02/18/2025,NISS,4D,,BLK,EG81509,IL,701 N. Sacramento,(773) 265-1846,1548867
02/18/2025,OTAS,UT,,RED,ZXTYD5,IL,10300 S. Doty,(773) 785-9752,1727702
02/18/2025,ACUR,4D,,WHI,5FJG847,CA,10300 S. Doty,(773) 785-9752,1727699
02/14/2025,,,,GRN,U449838,IL,10300 S. Doty,(773) 785-9752,1727694
02/18/2025,CHEV,LL,,RED,DY76897,IL,10300 S. Doty,(773) 785-9752,1727704
02/18/2025,TOYT,LL,,GRY,ES27499,IL,701 N. Sacramento,(773) 265-7605,7115028
02/18/2025,CHEV,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7115027
02/18/2025,JEEP,LL,TK,SIL,DV69876,IL,701 N. Sacramento,(773) 265-7605,7115031
02/18/2025,PONT,4D,,BLK,BU78011,IL,10300 S. Doty,(773) 568-8495,2983160
02/18/2025,JEEP,LL,,GRN,EX64462,IL,10300 S. Doty,(773) 568-8495,2983159
02/18/2025,CADI,2D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2983163
02/18/2025,NISS,LL,,BLU,,IL,10300 S. Doty,(773) 568-8495,2983164
02/18/2025,FORD,PK,,BLU,1590947B,IL,10300 S. Doty,(773) 785-9752,1727706
02/18/2025,FORD,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2983165
02/18/2025,MINI,4D,,WHI,EM40254,IL,10300 S. Doty,(773) 568-8495,2983167
02/18/2025,FORD,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2983166
02/18/2025,HOND,4D,,BLK,S651704,IL,701 N. Sacramento,(773) 265-7605,7115055
02/18/2025,AUDI,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2983172
02/18/2025,HYUN,4D,SON,SIL,266AC082,IL,701 N. Sacramento,(773) 265-7605,7115060
02/19/2025,NISS,LL,,SIL,6879989,CO,701 N. Sacramento,(773) 265-7605,7115063
02/19/2025,FORD,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2983173
02/19/2025,JAGU,4D,,BLK,EQ29961,IL,701 N. Sacramento,(773) 265-7605,7115066
02/19/2025,CHEV,4D,,SIL,DM59596,IL,10300 S. Doty,(773) 568-8495,2983174
02/19/2025,DODG,PK,,SIL,,IL,10300 S. Doty,(773) 568-8495,2983175
02/19/2025,DODG,4D,,RED,CD49636,IL,701 N. Sacramento,(773) 265-7605,7115082
02/18/2025,FORD,HB,FOC,RED,,IL,10300 S. Doty,(773) 568-8495,2983136
02/19/2025,,VN,,BLK,,IL,10300 S. Doty,(773) 785-9752,1727708
02/19/2025,TOYT,PK,,WHI,3150472B,IL,10300 S. Doty,(773) 568-8495,2983184
02/19/2025,FORD,LL,,WHI,A61371,MT,10300 S. Doty,(773) 568-8495,2983199
02/19/2025,CHEV,4D,,BLK,AG72181,IL,10300 S. Doty,(773) 568-8495,2983185
02/18/2025,NISS,4D,,MAR,S705407,IN,10300 S. Doty,(773) 785-9752,1727703
02/18/2025,DODG,4D,,GRY,DX54400,IL,10300 S. Doty,(773) 568-8495,2983149
02/19/2025,HOND,4D,,RED,REDRCK8,IL,400 E. Lower Wacker,(312) 744-7550,0336479
02/19/2025,BUIC,4D,,BLK,DP59138,IL,10300 S. Doty,(773) 568-8495,2983206
02/19/2025,VOLK,4D,,WHI,DX59904,IL,10300 S. Doty,(773) 568-8495,2983201
02/19/2025,LEXS,LL,,BLU,AW3060,IL,10300 S. Doty,(773) 568-8495,2983203
02/19/2025,ACUR,LL,,SIL,DX77442,IL,10300 S. Doty,(773) 568-8495,2983202
02/19/2025,PONT,4D,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1548869
02/19/2025,CHEV,4D,,BLU,EG74632,IL,10300 S. Doty,(773) 568-8495,2983210
02/19/2025,,VN,,BLU,ABX177,CO,10300 S. Doty,(773) 785-9752,1727709
02/19/2025,NISS,LL,,BLK,905AA670,IL,701 N. Sacramento,(773) 265-7605,7115102
02/19/2025,BUIC,4D,,BLK,EA22285,IL,10300 S. Doty,(773) 568-8495,2983213
02/19/2025,CHEV,4D,,BGE,CD45902,IL,10300 S. Doty,(773) 785-9752,1727710
02/19/2025,NISS,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,7115108
02/19/2025,NISS,4D,,BGE,CJ52679,IL,10300 S. Doty,(773) 568-8495,2983219
02/19/2025,,MC,,GRN,,IL,701 N. Sacramento,(773) 265-1846,1548873
02/19/2025,TOYT,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2983217
02/19/2025,CADI,4D,,TAN,EZ32021,IL,701 N. Sacramento,(773) 265-1846,1548872
02/19/2025,FORD,4D,,GRY,DS59675,IL,10300 S. Doty,(773) 785-9752,1727711
02/19/2025,NISS,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2983222
02/19/2025,CHEV,VN,,WHI,,IL,10300 S. Doty,(773) 568-8495,2983221
02/19/2025,FORD,LL,,BRO,EJ70085,IL,701 N. Sacramento,(773) 265-1846,1548875
02/19/2025,JEEP,LL,,GRY,178CKY,IN,701 N. Sacramento,(773) 265-1846,1548874
02/19/2025,CHEV,4D,,WHI,BE21334,IL,701 N. Sacramento,(773) 265-1846,1548876
02/19/2025,NISS,4D,,WHI,,,10300 S. Doty,(773) 568-8495,2983223
02/19/2025,FRHT,TR,,WHI,P1083062,IL,10300 S. Doty,(773) 568-8495,2983227
02/19/2025,CHEV,4D,,BLK,DE64874,IL,10300 S. Doty,(773) 568-8495,2983229
02/19/2025,FORD,4D,F25,BLK,,,10300 S. Doty,(773) 568-8495,2983230
02/19/2025,CHRY,VN,TK,SIL,,,701 N. Sacramento,(773) 265-7605,7115114
02/19/2025,MERZ,VN,,WHI,120826C,IL,10300 S. Doty,(773) 568-8495,2983231
02/19/2025,HOND,4D,CIV,BLU,,IL,10300 S. Doty,(773) 568-8495,2983232
02/19/2025,FORD,PK,,WHI,3187664B,IL,701 N. Sacramento,(773) 265-7605,7115116
02/19/2025,LINC,LL,,GRY,DR34765,IL,701 N. Sacramento,(773) 265-7605,7115113
02/19/2025,HOND,4D,,WHI,EM65040,IL,701 N. Sacramento,(773) 265-7605,7115117
02/17/2025,VOLK,LL,,BLU,BQ21459,IL,701 N. Sacramento,(773) 265-7605,7114992
02/17/2025,BUIC,4T,,WHI,ET77563,IL,10300 S. Doty,(773) 568-8495,2983118
02/20/2025,CHEV,4T,,GRY,AY35566,IL,701 N. Sacramento,(773) 265-7605,7115121
02/20/2025,CHRY,VN,,GRY,EM64917,IL,701 N. Sacramento,(773) 265-7605,7115123
02/20/2025,INFI,4D,,SIL,EY61509,IL,701 N. Sacramento,(773) 265-7605,7115119
02/20/2025,HOND,2D,,SIL,EQ28701,IL,701 N. Sacramento,(773) 265-7605,7115125
02/20/2025,HYUN,4T,,GRY,CR37156,IL,10300 S. Doty,(773) 568-8495,2983239
02/20/2025,FORD,4T,,GRY,DR59171,IL,10300 S. Doty,(773) 568-8495,2983240
02/20/2025,TOYT,4D,,GLD,FB42037,IL,701 N. Sacramento,(773) 265-7605,7115126
02/20/2025,DODG,LL,,GRY,3638242B,IL,10300 S. Doty,(773) 568-8495,2983246
02/20/2025,CHEV,LL,,BLK,ZX36212,IL,10300 S. Doty,(773) 568-8495,2983241
02/20/2025,HOND,LL,,WHI,AT38960,IL,701 N. Sacramento,(773) 265-7605,7115140
02/20/2025,JEEP,LL,,BLK,EF38344,IL,10300 S. Doty,(773) 568-8495,2983242
02/20/2025,TOYT,4D,,GLD,008774A0,IL,10300 S. Doty,(773) 568-8495,2983245
02/20/2025,VOLK,4D,,GRY,00528723,IL,701 N. Sacramento,(773) 265-7605,7115131
02/20/2025,CHEV,4D,IMP,RED,42X840,SD,10300 S. Doty,(773) 568-8495,2983236
02/20/2025,GMC,LL,,GRY,BM19775,IL,701 N. Sacramento,(773) 265-7605,7115127
02/20/2025,PONT,4T,,GRY,EE47625,IL,701 N. Sacramento,(773) 265-7605,7115129
02/20/2025,HOND,LL,TK,GRY,Q843615,IL,701 N. Sacramento,(773) 265-7605,7115132
02/20/2025,HOND,4D,,MAR,,IL,701 N. Sacramento,(773) 265-7605,7115133
02/20/2025,FORD,LL,,BLU,,IL,10300 S. Doty,(773) 785-9752,1727712
02/20/2025,NISS,LL,,WHI,DR51759,IL,10300 S. Doty,(773) 568-8495,2983250
02/20/2025,FORD,4D,,WHI,DB76873,IL,400 E. Lower Wacker,(312) 744-7550,0336547
02/20/2025,HOND,4D,,BLU,,IL,701 N. Sacramento,(773) 265-1846,1548877
02/20/2025,HOND,4D,,BLK,DL38700,IL,701 N. Sacramento,(773) 265-7605,7115134
02/20/2025,NISS,4D,,PLE,,IL,701 N. Sacramento,(773) 265-7605,7115137
02/20/2025,TOYT,4D,,RED,,,701 N. Sacramento,(773) 265-7605,7115138
02/20/2025,CHEV,LL,,GRY,CD27969,IL,10300 S. Doty,(773) 568-8495,2983256
02/20/2025,MERC,LL,,GRY,DB69069,IL,10300 S. Doty,(773) 568-8495,2983253
02/20/2025,NISS,4D,,GRY,DK36217,IL,10300 S. Doty,(773) 568-8495,2983254
02/20/2025,DODG,LL,,BLK,TPB9756,VA,10300 S. Doty,(773) 568-8495,2983252
02/20/2025,KIA,4D,,BLK,EM99842,IL,10300 S. Doty,(773) 568-8495,2983258
02/20/2025,ACUR,4D,,GRY,EV82024,IL,701 N. Sacramento,(773) 265-7605,7115155
02/20/2025,FORD,4D,,GRN,,IL,10300 S. Doty,(773) 785-9752,1727714
02/20/2025,MAZD,4D,,BLK,,,701 N. Sacramento,(773) 265-7605,7115153
02/20/2025,TOYT,4D,,TAN,,,10300 S. Doty,(773) 568-8495,2983266
02/20/2025,ALFA,LL,,WHI,ES60828,IL,10300 S. Doty,(773) 568-8495,2983257
02/20/2025,TOYT,4H,,BLK,,,701 N. Sacramento,(773) 265-7605,7115156
02/20/2025,INFI,4D,,WHI,FA41634,IL,701 N. Sacramento,(773) 265-7605,7115160
02/20/2025,VOLK,VN,,WHI,,,10300 S. Doty,(773) 568-8495,2983267
02/20/2025,CHEV,LL,,TAN,,,10300 S. Doty,(773) 568-8495,2983268
02/20/2025,FORD,2D,,BLK,TEC913,IN,10300 S. Doty,(773) 568-8495,2983271
02/20/2025,TOYT,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2983270
02/20/2025,CHRY,VN,,SIL,S880282,IL,10300 S. Doty,(773) 568-8495,2983274
02/20/2025,BMW,4D,,BLK,AG70524,IL,10300 S. Doty,(773) 568-8495,2983273
02/20/2025,NISS,4D,,BLK,CU28460,IL,701 N. Sacramento,(773) 265-7605,7115165
02/20/2025,HYUN,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7115164
02/20/2025,VOLV,4D,,BLK,1569257,IL,10300 S. Doty,(773) 568-8495,2983278
02/20/2025,AUDI,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2983277
02/20/2025,CHEV,4D,,GRY,EV22488,IL,10300 S. Doty,(773) 568-8495,2983283
02/20/2025,CHEV,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495,2983285
02/21/2025,HOND,4D,,BLU,BL23590,IL,400 E. Lower Wacker,(312) 744-7550,0336599
02/21/2025,HOND,4D,,BLU,EZ78991,IL,400 E. Lower Wacker,(312) 744-7550,0336600
02/21/2025,HOND,4T,,BLK,BR31564,IL,701 N. Sacramento,(773) 265-7605,7115170
02/21/2025,CHEV,4T,,,BL88063,IL,701 N. Sacramento,(773) 265-7605,7115180
02/21/2025,VOLK,SW,,BLU,BW30019,IL,701 N. Sacramento,(773) 265-7605,7115168
02/21/2025,ACUR,4T,,BLK,DW96714,IL,701 N. Sacramento,(773) 265-7605,7115171
02/21/2025,SATR,4T,,SIL,CD55081,IL,701 N. Sacramento,(773) 265-7605,7115173
02/21/2025,CHEV,,,,V854216,IL,701 N. Sacramento,(773) 265-7605,7115175
02/21/2025,FORD,4D,,GRY,T029XN,UT,701 N. Sacramento,(773) 265-7605,7115177
02/21/2025,CHEV,VN,,RED,3317497B,IL,701 N. Sacramento,(773) 265-7605,7115174
02/21/2025,TOYT,4D,,TAN,,IL,701 N. Sacramento,(773) 265-7605,7115172
02/21/2025,MERZ,LL,,BLK,EP17560,IL,701 N. Sacramento,(773) 265-7605,7115187
02/21/2025,CHEV,4T,,MAR,CY46020,IL,701 N. Sacramento,(773) 265-7605,7115182
02/21/2025,VOLK,LL,,WHI,DD97812,IL,701 N. Sacramento,(773) 265-7605,7115186
02/21/2025,FORD,4T,,SIL,EE63008,IL,701 N. Sacramento,(773) 265-7605,7115185
02/21/2025,MAZD,4T,,SIL,DS86676,IL,10300 S. Doty,(773) 568-8495,2983296
02/21/2025,DODG,VN,,BLU,EH86862,IL,10300 S. Doty,(773) 568-8495,2983292
02/20/2025,JEEP,LL,,WHI,WUM624,LA,701 N. Sacramento,(773) 265-7605,7115167
02/21/2025,BUIC,LL,,WHI,FA46796,IL,701 N. Sacramento,(773) 265-7605,7115213
02/21/2025,NISS,4T,,SIL,CY75452,IL,10300 S. Doty,(773) 568-8495,2983297
02/21/2025,CHRY,VN,,BLU,EX93099,IL,10300 S. Doty,(773) 568-8495,2983291
02/21/2025,,UT,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7115188
02/21/2025,FORD,LL,,RED,DE60365,IL,10300 S. Doty,(773) 568-8495,513512
02/21/2025,DODG,4T,,,BM25628,IL,701 N. Sacramento,(773) 265-7605,7115176
02/21/2025,CHEV,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2983299
02/21/2025,FORD,4D,FOC,SIL,DY27063,IL,701 N. Sacramento,(773) 265-7605,7115190
02/21/2025,BUIC,4T,,GRY,EA31272,IL,10300 S. Doty,(773) 568-8495,2983298
02/21/2025,GMC,LL,,BLK,EQ31030,IL,701 N. Sacramento,(773) 265-7605,7115191
02/21/2025,FORD,4T,,SIL,DQ69270,IL,10300 S. Doty,(773) 568-8495,2983300
02/21/2025,BUIC,4D,,GRY,EL48464,IL,400 E. Lower Wacker,(312) 744-7550,0336610
02/21/2025,CADI,LL,,SIL,956ECZ,IN,701 N. Sacramento,(773) 265-7605,7115193
02/21/2025,FORD,PK,,RED,,IL,701 N. Sacramento,(773) 265-1846,1548878
02/21/2025,INFI,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7115218
02/21/2025,JEEP,LL,,BLK,EV39940,IL,10300 S. Doty,(773) 568-8495,2983303
02/21/2025,CADI,LL,,BLK,CB17609,IL,10300 S. Doty,(773) 568-8495,2983305
02/21/2025,CHEV,LL,,WHI,GD49621,IL,10300 S. Doty,(773) 568-8495,2983304
02/21/2025,ACUR,4D,,BLK,EH88339,IL,400 E. Lower Wacker,(312) 744-7550,0336625
02/21/2025,NISS,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2983320
02/21/2025,JEEP,FE,,RED,FD55452,IL,10300 S. Doty,(773) 568-8495,2983322
02/21/2025,DODG,VN,,GRY,DS88728,IL,701 N. Sacramento,(773) 265-1846,1548880
02/21/2025,HYUN,4D,,BLU,S961397,IL,10300 S. Doty,(773) 568-8495,2983323
02/21/2025,SUBA,LL,,BLU,,IL,701 N. Sacramento,(773) 265-7605,7115231
02/21/2025,MAZD,4D,,GRY,Z404988,IL,701 N. Sacramento,(773) 265-7605,7115199
02/21/2025,LINC,4D,,BLU,CZ14608,IL,701 N. Sacramento,(773) 265-7605,7115198
02/21/2025,LEXS,4D,,BLK,EL37333,IL,10300 S. Doty,(773) 568-8495,2983324
02/21/2025,,4D,,GRY,BA63715,IL,701 N. Sacramento,(773) 265-1846,1548882
02/21/2025,CHEV,PK,,BLU,,IL,701 N. Sacramento,(773) 265-7605,7115233
02/21/2025,HYUN,4D,,BLK,DE97149,IL,10300 S. Doty,(773) 568-8495,2983327
02/21/2025,CHEV,2D,,RED,CJ92350,IL,701 N. Sacramento,(773) 265-7605,7115237
02/21/2025,TOYT,2D,,BLK,,IL,10300 S. Doty,(773) 785-9752,1727716
02/21/2025,CHEV,2D,,BLU,CPD1,IA,10300 S. Doty,(773) 785-9752,1727718
02/21/2025,CHEV,LL,,GRY,ES57056,IL,10300 S. Doty,(773) 568-8495,2983326
02/21/2025,FORD,CP,,BLU,EX33733,IL,701 N. Sacramento,(773) 265-7605,7115240
02/21/2025,INFI,4D,,GRY,EZ13338,IL,701 N. Sacramento,(773) 265-7605,7115241
02/21/2025,JEEP,LL,,BLK,EMV4977,MI,400 E. Lower Wacker,(312) 744-7550,0336642
02/21/2025,CHEV,4D,,BLU,EV17486,IL,701 N. Sacramento,(773) 265-7605,7115244
02/21/2025,MERZ,4D,,WHI,EL81359,IL,10300 S. Doty,(773) 568-8495,2983333
02/21/2025,HOND,MC,,RED,,IL,701 N. Sacramento,(773) 265-1846,1548885
02/21/2025,INFI,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2983334
02/21/2025,MITS,LL,,DBL,DT41590,IL,10300 S. Doty,(773) 568-8495,2983335
02/21/2025,DODG,4D,,GRY,DJ14977,IL,10300 S. Doty,(773) 568-8495,2983337
02/21/2025,CHRY,4D,,SIL,CN62753,IL,10300 S. Doty,(773) 568-8495,2983336
02/21/2025,JEEP,4D,,WHI,EC60004,IL,701 N. Sacramento,(773) 265-1846,1548884
02/21/2025,GMC,LL,,WHI,FB42609,IL,701 N. Sacramento,(773) 265-7605,7115246
02/21/2025,FORD,4D,,GRY,DN37009,IL,10300 S. Doty,(773) 568-8495,2983340
02/21/2025,DODG,4H,,WHI,,IL,10300 S. Doty,(773) 568-8495,2983338
02/21/2025,FORD,4D,,BLK,CK61765,IL,10300 S. Doty,(773) 568-8495,2983342
02/22/2025,FORD,LL,,BLK,AZ87686,IL,701 N. Sacramento,(773) 265-7605,7115264
02/21/2025,,UT,,BRO,,IL,10300 S. Doty,(773) 785-9752,1727717
02/22/2025,HYUN,LL,,SIL,EM65818,IL,701 N. Sacramento,(773) 265-7605,7115259
02/22/2025,BUIC,4T,,WHI,EM47574,IL,701 N. Sacramento,(773) 265-7605,7115254
02/22/2025,FORD,4T,,GRY,CN72108,IL,701 N. Sacramento,(773) 265-7605,7115251
02/22/2025,TOYT,LL,,BLK,4088048,IL,701 N. Sacramento,(773) 265-7605,7115275
02/22/2025,ACUR,4T,,GRY,MCZ9404,PA,701 N. Sacramento,(773) 265-7605,7115274
02/22/2025,CHEV,4T,,WHI,EW84753,IL,701 N. Sacramento,(773) 265-7605,7115256
02/22/2025,KIA,4D,,BLK,EV52588,IL,400 E. Lower Wacker,(312) 744-7550,0336671
02/22/2025,FORD,4T,,WHI,MF2643,IL,701 N. Sacramento,(773) 265-7605,7115252
02/22/2025,JEEP,LL,,BLK,EH26860,IL,701 N. Sacramento,(773) 265-7605,7115260
02/22/2025,BUIC,LL,,BLU,ET15818,IL,701 N. Sacramento,(773) 265-7605,7115267
02/22/2025,TOYT,LL,,WHI,AR47210,IL,701 N. Sacramento,(773) 265-7605,7115269
02/22/2025,INFI,4T,,BLK,V576336,IL,701 N. Sacramento,(773) 265-7605,7115257
02/22/2025,MERC,LL,,WHI,S2192807,GA,10300 S. Doty,(773) 568-8495,2983345
02/22/2025,HYUN,4T,,BLK,EW44688,IL,701 N. Sacramento,(773) 265-7605,7115263
02/22/2025,MAZD,4T,,GRY,CT89990,IL,701 N. Sacramento,(773) 265-7605,7115266
02/22/2025,CHEV,LL,,BLK,DU34690,IL,701 N. Sacramento,(773) 265-7605,7115258
02/22/2025,MAZD,LL,,GRY,CD86767,IL,701 N. Sacramento,(773) 265-7605,7115265
02/22/2025,NISS,4T,,BLK,EP62812,IL,701 N. Sacramento,(773) 265-7605,7115270
02/22/2025,HOND,2T,,RED,AF62487,IL,701 N. Sacramento,(773) 265-7605,7115273
02/22/2025,ACUR,LL,,BLK,AM29783,IL,701 N. Sacramento,(773) 265-7605,7115282
02/22/2025,HOND,4T,,BLU,EG68654,IL,701 N. Sacramento,(773) 265-7605,7115280
02/22/2025,TOYT,4T,,WHI,13830DN,IL,701 N. Sacramento,(773) 265-7605,7115281
02/22/2025,DODG,PK,,GRY,TK334NVZ,IL,701 N. Sacramento,(773) 265-7605,7115279
02/22/2025,HOND,2T,,BLU,CH53380,IL,701 N. Sacramento,(773) 265-7605,7115268
02/22/2025,MITS,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7115276
02/22/2025,TOYT,LL,,GRY,CS33150,IL,701 N. Sacramento,(773) 265-7605,7115272
02/22/2025,TOYT,4T,,RED,ER94206,IL,701 N. Sacramento,(773) 265-7605,7115277
02/22/2025,NISS,LL,,SIL,ES49015,IL,400 E. Lower Wacker,(312) 744-7550,0336673
02/22/2025,HOND,4T,,BLK,AT79755,IL,701 N. Sacramento,(773) 265-7605,7115271
02/22/2025,HYUN,4T,,GRY,TFK1687,IL,701 N. Sacramento,(773) 265-7605,7115278
02/22/2025,HOND,LL,,BLU,AD15798,IL,701 N. Sacramento,(773) 265-7605,7115290
02/22/2025,LEXS,4T,,GRY,CF74832,IL,701 N. Sacramento,(773) 265-7605,7115285
02/22/2025,HOND,LL,,GRY,EM68926,IL,701 N. Sacramento,(773) 265-7605,7115286
02/22/2025,CHEV,4T,,WHI,AY45291,IL,701 N. Sacramento,(773) 265-7605,7115255
02/21/2025,MERZ,LL,,BLU,FB84754,IL,701 N. Sacramento,(773) 265-7605,7115250
02/22/2025,CHEV,4T,,BLK,CY8614,IL,701 N. Sacramento,(773) 265-7605,7115261
02/22/2025,HYUN,4T,,SIL,CL70565,IL,701 N. Sacramento,(773) 265-7605,7115294
02/22/2025,NISS,4D,,GRY,TEV4467,NC,400 E. Lower Wacker,(312) 744-7550,0336677
02/22/2025,VOLK,LL,,BLK,TK7B1V,MO,701 N. Sacramento,(773) 265-7605,7115291
02/22/2025,CHEV,LL,,BLK,DY53403,IL,701 N. Sacramento,(773) 265-7605,7115296
02/22/2025,JEEP,LL,,BLK,EH36578,IL,701 N. Sacramento,(773) 265-7605,7115298
02/22/2025,LEXS,4T,,GRY,CL78089,IL,701 N. Sacramento,(773) 265-7605,7115292
02/22/2025,AUDI,4T,,BLK,R129965,IL,701 N. Sacramento,(773) 265-7605,7115295
02/22/2025,LEXS,LL,,BLK,PJJ9182,KY,701 N. Sacramento,(773) 265-7605,7115288
02/22/2025,VOLK,4T,,RED,CS12545,IL,701 N. Sacramento,(773) 265-7605,7115289
02/22/2025,TOYT,4T,,GRY,AJ17038,IL,701 N. Sacramento,(773) 265-7605,7115336
02/22/2025,FORD,LL,,GRY,DL6134A,IL,701 N. Sacramento,(773) 265-7605,7115299
02/22/2025,CHEV,LL,,BLK,CY74425,IL,701 N. Sacramento,(773) 265-7605,7115301
02/22/2025,MAZD,2T,,BLU,DA99419,IL,10300 S. Doty,(773) 568-8495,2983369
02/22/2025,FORD,4D,,GRY,,,701 N. Sacramento,(773) 265-7605,7115303
02/22/2025,FORD,LL,,RED,FA21629,IL,10300 S. Doty,(773) 568-8495,2983352
02/22/2025,CHEV,LL,,BLK,T090744,IN,701 N. Sacramento,(773) 265-7605,7115305
02/22/2025,INFI,LL,,GRY,EM86804,IL,701 N. Sacramento,(773) 265-7605,7115306
02/22/2025,HYUN,4D,,GRY,EZ28353,IL,400 E. Lower Wacker,(312) 744-7550,0336683
