Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number,Weekday
2025-02-26,BMW,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7115772,Wednesday
2025-02-26,CHEV,VN,,TAN,,IL,701 N. Sacramento,(773) 265-7605,7115774,Wednesday
2025-02-26,NISS,4D,,RED,BQ21818,IL,701 N. Sacramento,(773) 265-7605,7115775,Wednesday
2025-02-26,JEEP,LL,TK,BLK,EW87247,IL,701 N. Sacramento,(773) 265-7605,7115777,Wednesday
2025-02-26,CHRY,VN,,SIL,,IL,10300 S. Doty,(773) 568-8495,2983666,Wednesday
2025-02-26,CHEV,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7115778,Wednesday
2025-02-26,HOND,4D,,BLK,EV34530,IL,10300 S. Doty,(773) 568-8495,2983667,Wednesday
2025-02-26,FORD,PK,,GRY,39997804,IL,10300 S. Doty,(773) 568-8495,2983668,Wednesday
2025-02-26,,MC,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7115780,Wednesday
2025-02-26,TOYT,4D,,SIL,EW58160,IL,10300 S. Doty,(773) 568-8495,2983671,Wednesday
2025-02-26,CADI,4D,,WHI,CB826JB,IA,10300 S. Doty,(773) 568-8495,2983669,Wednesday
2025-02-26,TOYT,4D,,GRY,ER42968,IL,10300 S. Doty,(773) 568-8495,2983673,Wednesday
2025-02-26,INFI,LL,,BGE,EK46608,IL,10300 S. Doty,(773) 568-8495,2983672,Wednesday
2025-02-26,JEEP,LL,CHE,BLK,,,10300 S. Doty,(773) 568-8495,2983674,Wednesday
2025-02-27,CHEV,PK,SLV,BLU,,,701 N. Sacramento,(773) 265-7605,2983676,Thursday
2025-02-27,DODG,LL,,SIL,EN87436,IL,701 N. Sacramento,(773) 265-7605,7115782,Thursday
2025-02-27,HOND,VN,ODY,GRY,,,701 N. Sacramento,(773) 265-7605,7115781,Thursday
2025-02-27,NISS,LL,,RED,EL42228,IL,701 N. Sacramento,(773) 265-7605,7115785,Thursday
2025-02-27,FORD,LL,,GRY,,,701 N. Sacramento,(773) 265-7605,7115783,Thursday
2025-02-27,INFI,LL,,SIL,,,10300 S. Doty,(773) 568-8495,2983675,Thursday
2025-02-27,CHEV,4D,,RED,,,701 N. Sacramento,(773) 265-7605,7115786,Thursday
2025-02-27,CHEV,4D,,GRY,CX93747,IL,701 N. Sacramento,(773) 265-7605,7115791,Thursday
2025-02-27,HYUN,LL,,WHI,CY41894,IL,701 N. Sacramento,(773) 265-7605,7115792,Thursday
2025-02-27,CHEV,LL,,SIL,EB97952,IL,701 N. Sacramento,(773) 265-7605,7115790,Thursday
2025-02-27,CHEV,4D,,BLK,317BBU,IN,701 N. Sacramento,(773) 265-7605,7115794,Thursday
2025-02-27,FORD,4D,,SIL,LAK5460,NC,701 N. Sacramento,(773) 265-7605,7115793,Thursday
2025-02-27,TOYT,4D,,SIL,DU33948,IL,10300 S. Doty,(773) 568-8495,2983677,Thursday
2025-02-27,FORD,LL,,WHI,DY84331,IL,701 N. Sacramento,(773) 265-7605,7115795,Thursday
2025-02-27,DODG,4D,,BLK,DT77569,IL,701 N. Sacramento,(773) 265-7605,7115798,Thursday
2025-02-27,FORD,4D,,BLU,BN96560,IL,701 N. Sacramento,(773) 265-7605,7115810,Thursday
2025-02-27,HOND,4D,,BLU,,IL,701 N. Sacramento,(773) 265-7605,7115799,Thursday
2025-02-27,VOLK,4D,,BLU,DL89569,IL,701 N. Sacramento,(773) 265-7605,7115796,Thursday
2025-02-27,CHEV,4D,,BLK,CR62666,IL,701 N. Sacramento,(773) 265-7605,7115803,Thursday
2025-02-27,CHEV,LL,,WHI,ER17964,IL,701 N. Sacramento,(773) 265-7605,7115817,Thursday
2025-02-27,KIA,LL,,BLK,EA88628,IL,701 N. Sacramento,(773) 265-7605,7115804,Thursday
2025-02-27,CHEV,4D,,GRY,CK83698,IL,701 N. Sacramento,(773) 265-7605,7115819,Thursday
2025-02-27,NISS,LL,,RED,BL69596,IL,701 N. Sacramento,(773) 265-7605,7115827,Thursday
2025-02-27,DODG,VN,,WHI,394ZLM,WI,701 N. Sacramento,(773) 265-7605,7115842,Thursday
2025-02-27,ACUR,2D,,RED,,,10300 S. Doty,(773) 568-8495,2983691,Thursday
2025-02-27,DODG,4D,,BLK,EX41587,IL,10300 S. Doty,(773) 568-8495,2983694,Thursday
2025-02-27,HOND,4D,,BLK,EU73301,IL,10300 S. Doty,(773) 568-8495,2983681,Thursday
2025-02-27,AUDI,4D,,GRY,DH82380,IL,10300 S. Doty,(773) 568-8495,2983680,Thursday
2025-02-27,FORD,VN,,WHI,3289950,IN,10300 S. Doty,(773) 568-8495,2983685,Thursday
2025-02-27,VOLK,LL,,BLK,CN80812,IL,400 E. Lower Wacker,(312) 744-7550,0337013,Thursday
2025-02-27,GENE,LL,,BRZ,FB48205,IL,10300 S. Doty,(773) 568-8495,2983696,Thursday
2025-02-27,SUBA,LL,,RED,ES40603,IL,701 N. Sacramento,(773) 265-7605,7115833,Thursday
2025-02-27,FORD,VN,,BRZ,97533FF,IL,701 N. Sacramento,(773) 265-7605,7115801,Thursday
2025-02-27,GMC,LL,,SIL,EN84158,IL,10300 S. Doty,(773) 568-8495,2983698,Thursday
2025-02-27,CHEV,4D,,BLK,DA93342,IL,701 N. Sacramento,(773) 265-7605,7115837,Thursday
2025-02-27,BUIC,4D,,BRO,ER38311,IL,701 N. Sacramento,(773) 265-7605,7115838,Thursday
2025-02-27,HOND,2D,,BLK,ES74839,IL,701 N. Sacramento,(773) 265-7605,7115843,Thursday
2025-02-27,FORD,VN,,WHI,1796194B,IL,10300 S. Doty,(773) 568-8495,2983701,Thursday
2025-02-27,HOND,4D,CIV,BLK,EF53378,IL,701 N. Sacramento,(773) 265-7605,7115844,Thursday
2025-02-27,HYUN,4D,,WHI,,,10300 S. Doty,(773) 568-8495,2983700,Thursday
2025-02-27,CHEV,4D,,BLK,CQ81654,IL,701 N. Sacramento,(773) 265-7605,7115849,Thursday
2025-02-27,CHEV,LL,,MAR,EB95155,IL,701 N. Sacramento,(773) 265-7605,7115851,Thursday
2025-02-27,NISS,2D,,BLK,9PAC42,MO,701 N. Sacramento,(773) 265-7605,7115848,Thursday
2025-02-27,TOYT,4D,,SIL,DG37819,IL,701 N. Sacramento,(773) 265-7605,7115850,Thursday
2025-02-27,TOYT,LL,TK,GRN,EY19782,IL,701 N. Sacramento,(773) 265-7605,7115832,Thursday
2025-02-27,CHEV,4D,,BLK,DE85425,IL,701 N. Sacramento,(773) 265-7605,7115852,Thursday
2025-02-27,HYUN,4D,,RED,ES22507,IL,10300 S. Doty,(773) 785-9752,1727733,Thursday
2025-02-27,DODG,PK,,WHI,TK1580RZ,IN,10300 S. Doty,(773) 785-9752,1727731,Thursday
2025-02-27,,SE,,BLK,,,10300 S. Doty,(773) 785-9752,1727732,Thursday
2025-02-27,NISS,LL,,BLK,CT74589,IL,400 E. Lower Wacker,(312) 744-7550,0337022,Thursday
2025-02-27,ACUR,4D,,MAR,DV18342,IL,701 N. Sacramento,(773) 265-7605,7115857,Thursday
2025-02-27,TOYT,4D,,WHI,EB34639,IL,701 N. Sacramento,(773) 265-7605,7115859,Thursday
2025-02-27,FORD,LL,,WHI,DV23627,IL,701 N. Sacramento,(773) 265-7605,7115855,Thursday
2025-02-27,TOYT,LL,,BLU,CC17474,IL,701 N. Sacramento,(773) 265-7605,7115858,Thursday
2025-02-27,SUBA,LL,,GRY,Q984473,IL,701 N. Sacramento,(773) 265-7605,7115724,Thursday
2025-02-27,TOYT,4D,,GRY,DM56079,IL,701 N. Sacramento,(773) 265-7605,7115733,Thursday
2025-02-27,FORD,4D,,BLK,ZXH522,IN,701 N. Sacramento,(773) 265-7605,7115862,Thursday
2025-02-27,TOYT,4D,,RED,EM62771,IL,701 N. Sacramento,(773) 265-7605,7115723,Thursday
2025-02-27,HOND,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7115731,Thursday
2025-02-27,SUBA,LL,,SIL,K616482,IL,701 N. Sacramento,(773) 265-7605,7115720,Thursday
2025-02-27,HYUN,4D,,SIL,CJ18683,IL,701 N. Sacramento,(773) 265-7605,7115732,Thursday
2025-02-27,NISS,4D,,GRY,CM97753,IL,701 N. Sacramento,(773) 265-7605,7115863,Thursday
2025-02-27,CHRY,VC,,GRY,EX93549,IL,701 N. Sacramento,(773) 265-7605,7115722,Thursday
2025-02-27,CHRY,VN,TOW,SIL,009272A2,IL,10300 S. Doty,(773) 568-8495,2983703,Thursday
2025-02-27,CHEV,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,7115865,Thursday
2025-02-27,LEXS,4D,,BLK,DV45357,IL,701 N. Sacramento,(773) 265-7605,7115866,Thursday
2025-02-27,HOND,LL,,GRY,EB52286,IL,701 N. Sacramento,(773) 265-7605,7115867,Thursday
2025-02-27,HYUN,4D,,RED,EJ72672,IL,701 N. Sacramento,(773) 265-7605,7115868,Thursday
2025-02-27,VOLK,4D,,BLK,NYZ834,IA,701 N. Sacramento,(773) 265-7605,7115870,Thursday
2025-02-27,FORD,LL,,MAR,EU39709,IL,701 N. Sacramento,(773) 265-7605,7115869,Thursday
2025-02-27,HOND,MC,,BLK,M200208,IL,701 N. Sacramento,(773) 265-1846,1548900,Thursday
2025-02-27,FORD,PK,,RED,732AB898,IL,10300 S. Doty,(773) 785-9752,1727737,Thursday
2025-02-27,JEEP,LL,,WHI,DH74015,IL,10300 S. Doty,(773) 568-8495,2983705,Thursday
2025-02-27,KIA,4D,,BGE,ER88009,IL,10300 S. Doty,(773) 568-8495,2983706,Thursday
2025-02-27,BUIC,4D,,TAN,BZ29459,IL,701 N. Sacramento,(773) 265-7605,7115872,Thursday
2025-02-27,HOND,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2983709,Thursday
2025-02-27,NISS,4D,,GRY,9GLZ390,CA,10300 S. Doty,(773) 568-8495,2983711,Thursday
2025-02-27,FORD,4D,,SIL,ES81446,IL,10300 S. Doty,(773) 568-8495,2983707,Thursday
2025-02-27,TOYT,4D,,BLK,AR20861,IL,701 N. Sacramento,(773) 265-7605,7115874,Thursday
2025-02-27,SATU,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2983708,Thursday
2025-02-27,FORD,VN,,BLK,EQ35026,IL,701 N. Sacramento,(773) 265-7605,7115873,Thursday
2025-02-27,CHEV,4D,,WHI,,,10300 S. Doty,(773) 568-8495,2983713,Thursday
2025-02-27,DODG,VN,,BLK,ET37367,IL,10300 S. Doty,(773) 568-8495,2983715,Thursday
2025-02-27,ACUR,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7115877,Thursday
2025-02-27,FORD,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7115880,Thursday
2025-02-27,HYUN,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2983716,Thursday
2025-02-27,HYUN,LL,,GRY,EM13328,IL,701 N. Sacramento,(773) 265-7605,7115879,Thursday
2025-02-27,TOYT,4D,,BLK,EA57508,IL,701 N. Sacramento,(773) 265-7605,7115881,Thursday
2025-02-28,INFI,4D,,GRY,EV37998,IL,701 N. Sacramento,(773) 265-7605,7115884,Friday
2025-02-28,FORD,4D,,GRY,DZ76836,IL,701 N. Sacramento,(773) 265-7605,7115885,Friday
2025-02-28,INFI,2D,,BLK,DF72847,IL,701 N. Sacramento,(773) 265-7605,7115882,Friday
2025-02-28,HOND,4D,,BLK,FA86347,IL,701 N. Sacramento,(773) 265-7605,7115888,Friday
2025-02-28,DODG,LL,,BLK,DT54722,IL,701 N. Sacramento,(773) 265-7605,7115892,Friday
2025-02-28,JEEP,LL,,WHI,DA80782,IL,701 N. Sacramento,(773) 265-7605,7115890,Friday
2025-02-28,VOLK,LL,,GRY,EB25516,IL,701 N. Sacramento,(773) 265-7605,7115893,Friday
2025-02-28,JEEP,LL,,GRY,ER45478,IL,701 N. Sacramento,(773) 265-7605,7115898,Friday
2025-02-28,NISS,4D,,WHI,FC73553,IL,10300 S. Doty,(773) 568-8495,513601,Friday
2025-02-28,CHEV,4D,,RED,DT58381,IL,701 N. Sacramento,(773) 265-7605,7115897,Friday
2025-02-28,FORD,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2983721,Friday
2025-02-28,MITS,4D,,GRY,EC51266,IL,400 E. Lower Wacker,(312) 744-7550,0337060,Friday
2025-02-28,HYUN,LL,,LBL,811CWY,IN,701 N. Sacramento,(773) 265-7605,7115902,Friday
2025-02-28,HOND,4D,,BLK,DM24108,IL,701 N. Sacramento,(773) 265-7605,7115900,Friday
2025-02-28,NISS,4D,,GRY,BR21004,IL,701 N. Sacramento,(773) 265-7605,7115901,Friday
2025-02-28,AUDI,LL,,BLU,DR78727,IL,701 N. Sacramento,(773) 265-7605,7115903,Friday
2025-02-28,JEEP,LL,,BLK,DA61732,IL,701 N. Sacramento,(773) 265-7605,7115918,Friday
2025-02-28,NISS,LL,,GRY,EW51997,IL,701 N. Sacramento,(773) 265-7605,7115919,Friday
2025-02-28,PONT,4D,,GRN,DV48342,IL,10300 S. Doty,(773) 568-8495,2983724,Friday
2025-02-28,TOYT,4D,,WHI,EK24062,IL,701 N. Sacramento,(773) 265-7605,7115904,Friday
2025-02-28,NISS,4D,,SIL,RTVF65,FL,10300 S. Doty,(773) 568-8495,2983727,Friday
2025-02-28,NISS,LL,,BLK,FB94667,IL,701 N. Sacramento,(773) 265-7605,7115922,Friday
2025-02-28,LINC,4D,,CRM,ZY15470,IL,701 N. Sacramento,(773) 265-7605,7115920,Friday
2025-02-28,LINC,LL,,BLK,N673308,IL,701 N. Sacramento,(773) 265-7605,7115923,Friday
2025-02-28,NISS,4D,,RED,DB41351,IL,10300 S. Doty,(773) 568-8495,2983726,Friday
2025-02-28,NISS,4D,,PLE,,IL,10300 S. Doty,(773) 568-8495,2983729,Friday
2025-02-28,JEEP,LL,,BLK,E793IS,IL,701 N. Sacramento,(773) 265-7605,7115887,Friday
2025-02-28,FORD,2D,,SIL,ER32446,IL,10300 S. Doty,(773) 568-8495,2983728,Friday
2025-02-28,MINI,4D,,WHI,EB32650,IL,701 N. Sacramento,(773) 265-7605,7115910,Friday
2025-02-28,INFI,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7115908,Friday
2025-02-28,TOYT,4D,,SIL,DR45412,IL,701 N. Sacramento,(773) 265-7605,7115938,Friday
2025-02-28,MERC,LL,,GRY,BP75574,IL,701 N. Sacramento,(773) 265-7605,7115941,Friday
2025-02-28,JEEP,LL,,WHI,EA12603,IL,701 N. Sacramento,(773) 265-7605,7115943,Friday
2025-02-28,FORD,LL,,BLU,EJ90336,IL,701 N. Sacramento,(773) 265-7605,7115942,Friday
2025-02-28,CHEV,4D,,GRY,DL0110J,IL,10300 S. Doty,(773) 568-8495,2983745,Friday
2025-02-28,FORD,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495,2983734,Friday
2025-02-28,HYUN,4D,,GRY,2E22783,IL,400 E. Lower Wacker,(312) 744-7550,0337065,Friday
2025-02-28,INFI,LL,,BLU,,IL,10300 S. Doty,(773) 568-8495,2983748,Friday
2025-02-28,HYUN,4D,,WHI,EY28968,IL,10300 S. Doty,(773) 568-8495,2983749,Friday
2025-02-28,CHEV,4D,,WHI,FD95879,IL,10300 S. Doty,(773) 568-8495,2983750,Friday
2025-01-25,JEEP,LL,,GRY,8YCH383,CA,10300 S. Doty,(773) 568-8495,2981786,Saturday
2025-01-25,HOND,4D,,BLK,AJL9875,WI,10300 S. Doty,(773) 568-8495,2981789,Saturday
2025-01-25,DODG,4D,,BLU,ES31183,IL,10300 S. Doty,(773) 568-8495,2981787,Saturday
2025-01-25,KIA,4D,,BLU,EV37034,IL,10300 S. Doty,(773) 568-8495,2981791,Saturday
2025-02-28,NISS,LL,,RED,EY89288,IL,701 N. Sacramento,(773) 265-7605,7115913,Friday
2025-02-28,TOYT,PK,,WHI,3197845B,IL,701 N. Sacramento,(773) 265-7605,7115911,Friday
2025-02-28,KIA,4D,,RED,011709A4,IL,701 N. Sacramento,(773) 265-7605,7115912,Friday
2025-02-28,HYUN,4D,,WHI,BZ43400,IL,701 N. Sacramento,(773) 265-7605,7115914,Friday
2025-02-28,FORD,LL,,WHI,6A233FF,IL,701 N. Sacramento,(773) 265-1846,1548901,Friday
2025-02-28,CHRY,LL,,BLK,BW16149,IL,701 N. Sacramento,(773) 265-7605,7115916,Friday
2025-02-28,BUIC,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2983754,Friday
2025-02-28,NISS,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2983753,Friday
2025-02-28,DODG,2D,,ONG,372WN,FL,701 N. Sacramento,(773) 265-7605,7115915,Friday
2025-02-28,NISS,4D,,WHI,EK76673,IL,701 N. Sacramento,(773) 265-7605,7115944,Friday
2025-02-28,CADI,LL,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7115947,Friday
2025-02-28,TOYT,4D,,SIL,EH45372,IL,701 N. Sacramento,(773) 265-7605,7115945,Friday
2025-02-28,HOND,4D,,TAN,5YA661,MA,701 N. Sacramento,(773) 265-7605,7115946,Friday
2025-02-28,DODG,PK,,WHI,3760329B,IL,701 N. Sacramento,(773) 265-7605,7115948,Friday
2025-02-28,CHRY,VN,,WHI,DD87103,IL,701 N. Sacramento,(773) 265-7605,7115952,Friday
2025-02-28,SUBA,4D,,BLK,BR55912,IL,701 N. Sacramento,(773) 265-7605,7115949,Friday
2025-02-28,LINC,4D,,WHI,JNF7554,OH,10300 S. Doty,(773) 785-9752,1727738,Friday
2025-02-28,NISS,4D,,RED,EB94123,IL,701 N. Sacramento,(773) 265-7605,7115950,Friday
2025-02-28,AUDI,4D,,BLK,EN12095,IL,701 N. Sacramento,(773) 265-7605,7115951,Friday
2025-02-28,CHEV,LL,,SIL,V654727,IL,701 N. Sacramento,(773) 265-7605,7115954,Friday
2025-02-28,CHEV,LL,,DBL,V679323,IL,701 N. Sacramento,(773) 265-7605,7115953,Friday
2025-02-28,TOYT,4D,,BLU,DT77316,IL,701 N. Sacramento,(773) 265-7605,7115956,Friday
2025-02-28,VOLV,4D,,BLU,JLL9502,NC,400 E. Lower Wacker,(312) 744-7550,0337092,Friday
2025-02-28,INFI,LL,,GRY,109AC872,IL,701 N. Sacramento,(773) 265-7605,7115958,Friday
2025-02-28,FORD,LL,,GRN,DK63036,IL,701 N. Sacramento,(773) 265-7605,7115957,Friday
2025-02-28,DODG,4D,,BLK,EC29923,IL,701 N. Sacramento,(773) 265-7605,7115955,Friday
2025-02-28,OTTE,HH,,WHI,,IL,10300 S. Doty,(773) 785-9752,1727739,Friday
2025-02-28,CHEV,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2983756,Friday
2025-02-28,CHEV,2D,,TRQ,CX97835,IL,10300 S. Doty,(773) 568-8495,2983755,Friday
2025-02-28,CHRY,4D,,SIL,DF62852,IL,701 N. Sacramento,(773) 265-7605,7115960,Friday
2025-02-28,GMC,LL,,SIL,FA51170,IL,10300 S. Doty,(773) 568-8495,2983758,Friday
2025-02-28,HOND,4D,,WHI,ZWN919,IL,701 N. Sacramento,(773) 265-7605,7115962,Friday
2025-02-28,INFI,4D,,RED,EY96791,IL,701 N. Sacramento,(773) 265-7605,7115963,Friday
2025-02-28,TOYT,LL,,BLU,,IL,701 N. Sacramento,(773) 265-7605,7115964,Friday
2025-02-28,BMW,LL,,BLK,DC94617,IL,701 N. Sacramento,(773) 265-7605,7115965,Friday
2025-02-28,JEEP,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495,2983759,Friday
2025-02-28,,BT,,BLK,,,10300 S. Doty,(773) 568-8495,2983761,Friday
2025-02-28,,OB,,BLU,,,10300 S. Doty,(773) 568-8495,2983760,Friday
2025-02-28,MITS,LL,,BLK,S330125,IL,10300 S. Doty,(773) 785-9752,1727741,Friday
2025-02-28,FORD,PK,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7115967,Friday
2025-02-28,CHEV,2D,,BLK,B799957,AZ,10300 S. Doty,(773) 568-8495,2983763,Friday
2025-02-28,KIA,4D,,GRY,EG33483,IL,10300 S. Doty,(773) 568-8495,2983764,Friday
2025-02-28,CHEV,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2983765,Friday
2025-02-28,LEXS,LL,,BGE,H960515,IL,701 N. Sacramento,(773) 265-7605,7115969,Friday
2025-02-28,CADI,2D,,WHI,19320WS,IL,701 N. Sacramento,(773) 265-7605,7115968,Friday
2025-02-28,NISS,LL,,GRY,4004990B,IL,701 N. Sacramento,(773) 265-7605,7115970,Friday
2025-02-28,LINC,LL,NAV,BLK,,IL,10300 S. Doty,(773) 568-8495,2983767,Friday
2025-02-25,KIA,SW,,SIL,EG34188,IL,701 N. Sacramento,(773) 265-7605,7115655,Tuesday
2025-03-01,MERZ,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2983768,Saturday
2025-03-01,CHEV,4D,,BRO,,IL,10300 S. Doty,(773) 568-8495,2983770,Saturday
2025-03-01,GMC,LL,,BLK,CF98430,IL,701 N. Sacramento,(773) 265-7605,7115973,Saturday
2025-03-01,NISS,LL,,WHI,BX28506,IL,400 E. Lower Wacker,(312) 744-7550,0337138,Saturday
2025-03-01,CHRY,4T,,WHI,EB98601,IL,701 N. Sacramento,(773) 265-7605,7115985,Saturday
2025-03-01,CHEV,4T,,SIL,,IL,701 N. Sacramento,(773) 265-7605,7115997,Saturday
2025-03-01,CHRY,4D,,RED,DD82865,IL,400 E. Lower Wacker,(312) 744-7550,0337144,Saturday
2025-03-01,FORD,4T,,BLU,EW34613,IL,701 N. Sacramento,(773) 265-7605,7115999,Saturday
2025-03-01,FORD,4D,,WHI,5265ADR,KS,400 E. Lower Wacker,(312) 744-7550,0337145,Saturday
2025-03-01,CHEV,LL,,BLK,ER12603,IL,701 N. Sacramento,(773) 265-7605,7116003,Saturday
2025-03-01,VOLK,HB,,BLK,DH86993,IL,10300 S. Doty,(773) 568-8495,2983771,Saturday
2025-03-01,HYUN,LL,,GRY,GAOEIT,MO,701 N. Sacramento,(773) 265-7605,7116002,Saturday
2025-03-01,DODG,PK,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7116010,Saturday
2025-03-01,JEEP,LL,,BLK,DV24471,IL,701 N. Sacramento,(773) 265-7605,7116023,Saturday
2025-03-01,DODG,LL,,SIL,FC62125,IL,701 N. Sacramento,(773) 265-7605,7116029,Saturday
2025-03-01,LEXS,4T,,GRY,EB34227,IL,701 N. Sacramento,(773) 265-7605,7116028,Saturday
2025-03-01,TOYT,4T,,WHI,EL17382,IL,701 N. Sacramento,(773) 265-7605,7116024,Saturday
2025-03-01,HYUN,2T,,BLU,BY76957,IL,701 N. Sacramento,(773) 265-7605,7116027,Saturday
2025-03-01,DODG,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2983776,Saturday
2025-03-01,JEEP,LL,,GRY,CHS5481,IL,10300 S. Doty,(773) 568-8495,2983778,Saturday
2025-03-01,CHEV,LL,,BLK,ER12416,IL,10300 S. Doty,(773) 568-8495,2983814,Saturday
2025-03-01,MITS,LL,,GRY,EV17207,IL,10300 S. Doty,(773) 568-8495,2983781,Saturday
2025-03-01,CHRY,4D,,SIL,DB78098,IL,701 N. Sacramento,(773) 265-7605,7116051,Saturday
2025-03-01,BMW,LL,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7116050,Saturday
2025-03-01,VOLK,2D,,GRY,EZ15688,IL,701 N. Sacramento,(773) 265-7605,7116048,Saturday
2025-03-01,MERZ,2D,,GRN,,IL,701 N. Sacramento,(773) 265-7605,7116049,Saturday
2025-03-01,FORD,4D,,BLK,EM54099,IL,701 N. Sacramento,(773) 265-7605,7116045,Saturday
2025-03-01,AUDI,2D,,WHI,CU65851,IL,701 N. Sacramento,(773) 265-7605,7116043,Saturday
2025-03-01,JEEP,LL,,BLK,H621IS,IL,701 N. Sacramento,(773) 265-7605,7116052,Saturday
2025-03-01,NISS,2D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2983782,Saturday
2025-03-01,BUIC,LL,,CRM,EX94622,IL,10300 S. Doty,(773) 568-8495,2983816,Saturday
2025-03-01,DODG,LL,,GRY,360944,IL,10300 S. Doty,(773) 568-8495,2983817,Saturday
2025-03-01,CHEV,LL,,BLK,FA60089,IL,701 N. Sacramento,(773) 265-7605,7116112,Saturday
2025-03-01,BUIC,4D,,SIL,,,701 N. Sacramento,(773) 265-7605,7116113,Saturday
2025-03-01,HYUN,4D,,RED,TPM298,IN,400 E. Lower Wacker,(312) 744-7550,0337165,Saturday
2025-03-01,HOND,LL,,GRY,Z843678,IL,400 E. Lower Wacker,(312) 744-7550,0337167,Saturday
2025-03-01,HOND,4D,,BLK,EY79741,IL,400 E. Lower Wacker,(312) 744-7550,0337168,Saturday
2025-03-01,CHEV,4D,,WHI,,,10300 S. Doty,(773) 568-8495,2983818,Saturday
2025-03-01,GMC,PK,,WHI,,IL,10300 S. Doty,(773) 568-8495,2983819,Saturday
2025-03-01,TOYT,4D,,BLU,,IL,701 N. Sacramento,(773) 265-7605,7116118,Saturday
2025-03-01,LINC,LL,,BLK,34224LY,IL,701 N. Sacramento,(773) 265-7605,7116120,Saturday
2025-03-01,MERC,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7116122,Saturday
2025-03-01,JEEP,LL,,BLK,EF37681,IL,10300 S. Doty,(773) 568-8495,2983824,Saturday
2025-03-01,TOYT,HB,,GRN,,IL,701 N. Sacramento,(773) 265-7605,7116121,Saturday
2025-03-01,FORD,,,WHI,,IL,10300 S. Doty,(773) 568-8495,2983822,Saturday
2025-03-01,KIA,4D,,BLU,EXB9117,MI,400 E. Lower Wacker,(312) 744-7550,0315214,Saturday
2025-03-01,CHEV,LL,,RED,CS64923,IL,10300 S. Doty,(773) 568-8495,2983826,Saturday
2025-03-01,FORD,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7116126,Saturday
2025-03-01,CHEV,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2983825,Saturday
2025-03-01,GMC,LL,,RED,VEGAS,IL,400 E. Lower Wacker,(312) 744-7550,0337186,Saturday
2025-03-01,TOYT,4D,,SIL,DL4916A,IL,10300 S. Doty,(773) 568-8495,2983828,Saturday
2025-03-01,JEEP,LL,,SIL,TNW3025,TX,400 E. Lower Wacker,(312) 744-7550,0337189,Saturday
2025-03-01,DODG,4D,,SIL,DF21041,IL,701 N. Sacramento,(773) 265-7605,7116128,Saturday
2025-03-01,TESL,4D,,WHI,JR68BH,IL,400 E. Lower Wacker,(312) 744-7550,0337193,Saturday
2025-03-01,KIA,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7116130,Saturday
2025-03-01,KIA,4D,,BLK,1763ZN,ME,400 E. Lower Wacker,(312) 744-7550,0337196,Saturday
2025-03-01,TOYT,4D,,GRY,,,701 N. Sacramento,(773) 265-7605,7116131,Saturday
2025-03-01,CHEV,4D,,BLK,,,701 N. Sacramento,(773) 265-7605,7116133,Saturday
2025-03-01,TOYT,4D,,BLK,FC74800,IL,400 E. Lower Wacker,(312) 744-7550,0337194,Saturday
2025-03-01,JAGU,4D,,MAR,,IL,701 N. Sacramento,(773) 265-7605,7116132,Saturday
2025-03-01,KIA,4D,,PLE,CONFREQ,IL,400 E. Lower Wacker,(312) 744-7550,0337201,Saturday
2025-03-01,NISS,4T,,BLK,DL92585,IL,701 N. Sacramento,(773) 265-7605,7116033,Saturday
2025-03-02,JEEP,LL,,BLU,EP95168,IL,701 N. Sacramento,(773) 265-7605,7116137,Sunday
2025-03-02,GMC,LL,TK,GRY,EC36150,IL,701 N. Sacramento,(773) 265-7605,7116136,Sunday
